productId,storeId,productType,weight
4629,NCP29,290,Health and Hygiene,8.42
4630,FDU35,290,Breads,6.44
4631,DRP47,290,Hard Drinks,
4632,FDF33,290,Seafood,7.97
4633,DRB01,290,Soft Drinks,7.39
4634,NCX18,290,Household,
4635,FDU16,290,Frozen Foods,19.25
4636,FDY39,290,Meat,5.305
4637,FDM14,290,Canned,13.8
4638,FDC59,290,Starchy Foods,
4639,FDQ49,290,Breakfast,20.2
4640,FDU33,291,Snack Foods,7.63
4641,FDY15,291,Dairy,18.25
4642,NCP43,291,Others,17.75
4643,FDD08,291,Fruits and Vegetables,8.3
4644,FDY59,291,Baking Goods,8.195
4645,NCP29,291,Health and Hygiene,8.42
4646,FDU35,291,Breads,6.44
4647,DRP47,291,Hard Drinks,
4648,FDF33,291,Seafood,7.97
4649,DRB01,291,Soft Drinks,7.39
4650,NCX18,291,Household,
4651,FDU16,291,Frozen Foods,19.25
4652,FDY39,291,Meat,5.305
4653,FDM14,291,Canned,13.8
4654,FDC59,291,Starchy Foods,
4655,FDQ49,291,Breakfast,20.2
4656,FDU33,292,Snack Foods,7.63
4657,FDY15,292,Dairy,18.25
4658,NCP43,292,Others,17.75
4659,FDD08,292,Fruits and Vegetables,8.3
4660,FDY59,292,Baking Goods,8.195
4661,NCP29,292,Health and Hygiene,8.42
4662,FDU35,292,Breads,6.44
4663,DRP47,292,Hard Drinks,
4664,FDF33,292,Seafood,7.97
4665,DRB01,292,Soft Drinks,7.39
4666,NCX18,292,Household,
4667,FDU16,292,Frozen Foods,19.25
4668,FDY39,292,Meat,5.305
4669,FDM14,292,Canned,13.8
4670,FDC59,292,Starchy Foods,
4671,FDQ49,292,Breakfast,20.2
4672,FDU33,293,Snack Foods,7.63
4673,FDY15,293,Dairy,18.25
4674,NCP43,293,Others,17.75
4675,FDD08,293,Fruits and Vegetables,8.3
4676,FDY59,293,Baking Goods,8.195
4677,NCP29,293,Health and Hygiene,8.42
4678,FDU35,293,Breads,6.44
4679,DRP47,293,Hard Drinks,
4680,FDF33,293,Seafood,7.97
4681,DRB01,293,Soft Drinks,7.39
4682,NCX18,293,Household,
4683,FDU16,293,Frozen Foods,19.25
4684,FDY39,293,Meat,5.305
4685,FDM14,293,Canned,13.8
4686,FDC59,293,Starchy Foods,
4687,FDQ49,293,Breakfast,20.2
4688,FDU33,294,Snack Foods,7.63
4689,FDY15,294,Dairy,18.25
4690,NCP43,294,Others,17.75
4691,FDD08,294,Fruits and Vegetables,8.3
4692,FDY59,294,Baking Goods,8.195
4693,NCP29,294,Health and Hygiene,8.42
4694,FDU35,294,Breads,6.44
4695,DRP47,294,Hard Drinks,
4696,FDF33,294,Seafood,7.97
4697,DRB01,294,Soft Drinks,7.39
4698,NCX18,294,Household,
4699,FDU16,294,Frozen Foods,19.25
4700,FDY39,294,Meat,5.305
4701,FDM14,294,Canned,13.8
4702,FDC59,294,Starchy Foods,
4703,FDQ49,294,Breakfast,20.2
4704,FDU33,295,Snack Foods,7.63
4705,FDY15,295,Dairy,18.25
4706,NCP43,295,Others,17.75
4707,FDD08,295,Fruits and Vegetables,8.3
4708,FDY59,295,Baking Goods,8.195
4709,NCP29,295,Health and Hygiene,8.42
4710,FDU35,295,Breads,6.44
4711,DRP47,295,Hard Drinks,
4712,FDF33,295,Seafood,7.97
4713,DRB01,295,Soft Drinks,7.39
4714,NCX18,295,Household,
4715,FDU16,295,Frozen Foods,19.25
4716,FDY39,295,Meat,5.305
4717,FDM14,295,Canned,13.8
4718,FDC59,295,Starchy Foods,
4719,FDQ49,295,Breakfast,20.2
4720,FDU33,296,Snack Foods,7.63
4721,FDY15,296,Dairy,18.25
4722,NCP43,296,Others,17.75
4723,FDD08,296,Fruits and Vegetables,8.3
4724,FDY59,296,Baking Goods,8.195
4725,NCP29,296,Health and Hygiene,8.42
4726,FDU35,296,Breads,6.44
4727,DRP47,296,Hard Drinks,
4728,FDF33,296,Seafood,7.97
4729,DRB01,296,Soft Drinks,7.39
4730,NCX18,296,Household,
4731,FDU16,296,Frozen Foods,19.25
4732,FDY39,296,Meat,5.305
4733,FDM14,296,Canned,13.8
4734,FDC59,296,Starchy Foods,
4735,FDQ49,296,Breakfast,20.2
4736,FDU33,297,Snack Foods,7.63
4737,FDY15,297,Dairy,18.25
4738,NCP43,297,Others,17.75
4739,FDD08,297,Fruits and Vegetables,8.3
4740,FDY59,297,Baking Goods,8.195
4741,NCP29,297,Health and Hygiene,8.42
4742,FDU35,297,Breads,6.44
4743,DRP47,297,Hard Drinks,
4744,FDF33,297,Seafood,7.97
4745,DRB01,297,Soft Drinks,7.39
4746,NCX18,297,Household,
4747,FDU16,297,Frozen Foods,19.25
4748,FDY39,297,Meat,5.305
4749,FDM14,297,Canned,13.8
4750,FDC59,297,Starchy Foods,
4751,FDQ49,297,Breakfast,20.2
4752,FDU33,298,Snack Foods,7.63
4753,FDY15,298,Dairy,18.25
4754,NCP43,298,Others,17.75
4755,FDD08,298,Fruits and Vegetables,8.3
4756,FDY59,298,Baking Goods,8.195
4757,NCP29,298,Health and Hygiene,8.42
4758,FDU35,298,Breads,6.44
4759,DRP47,298,Hard Drinks,
4760,FDF33,298,Seafood,7.97
4761,DRB01,298,Soft Drinks,7.39
4762,NCX18,298,Household,
4763,FDU16,298,Frozen Foods,19.25
4764,FDY39,298,Meat,5.305
4765,FDM14,298,Canned,13.8
4766,FDC59,298,Starchy Foods,
4767,FDQ49,298,Breakfast,20.2
4768,FDU33,299,Snack Foods,7.63
4769,FDY15,299,Dairy,18.25
4770,NCP43,299,Others,17.75
4771,FDD08,299,Fruits and Vegetables,8.3
4772,FDY59,299,Baking Goods,8.195
4773,NCP29,299,Health and Hygiene,8.42
4774,FDU35,299,Breads,6.44
4775,DRP47,299,Hard Drinks,
4776,FDF33,299,Seafood,7.97
4777,DRB01,299,Soft Drinks,7.39
4778,NCX18,299,Household,
4779,FDU16,299,Frozen Foods,19.25
4780,FDY39,299,Meat,5.305
4781,FDM14,299,Canned,13.8
4782,FDC59,299,Starchy Foods,
4783,FDQ49,299,Breakfast,20.2
4784,FDU33,300,Snack Foods,7.63
4785,FDY15,300,Dairy,18.25
4786,NCP43,300,Others,17.75
4787,FDD08,300,Fruits and Vegetables,8.3
4788,FDY59,300,Baking Goods,8.195
4789,NCP29,300,Health and Hygiene,8.42
4790,FDU35,300,Breads,6.44
4791,DRP47,300,Hard Drinks,
4792,FDF33,300,Seafood,7.97
4793,DRB01,300,Soft Drinks,7.39
4794,NCX18,300,Household,
4795,FDU16,300,Frozen Foods,19.25
4796,FDY39,300,Meat,5.305
4797,FDM14,300,Canned,13.8
4798,FDC59,300,Starchy Foods,
4799,FDQ49,300,Breakfast,20.2
4800,FDU33,301,Snack Foods,7.63
4801,FDY15,301,Dairy,18.25
4802,NCP43,301,Others,17.75
4803,FDD08,301,Fruits and Vegetables,8.3
4804,FDY59,301,Baking Goods,8.195
4805,NCP29,301,Health and Hygiene,8.42
4806,FDU35,301,Breads,6.44
4807,DRP47,301,Hard Drinks,
4808,FDF33,301,Seafood,7.97
4809,DRB01,301,Soft Drinks,7.39
4810,NCX18,301,Household,
4811,FDU16,301,Frozen Foods,19.25
4812,FDY39,301,Meat,5.305
4813,FDM14,301,Canned,13.8
4814,FDC59,301,Starchy Foods,
4815,FDQ49,301,Breakfast,20.2
4816,FDU33,302,Snack Foods,7.63
4817,FDY15,302,Dairy,18.25
4818,NCP43,302,Others,17.75
4819,FDD08,302,Fruits and Vegetables,8.3
4820,FDY59,302,Baking Goods,8.195
4821,NCP29,302,Health and Hygiene,8.42
4822,FDU35,302,Breads,6.44
4823,DRP47,302,Hard Drinks,
4824,FDF33,302,Seafood,7.97
4825,DRB01,302,Soft Drinks,7.39
4826,NCX18,302,Household,
4827,FDU16,302,Frozen Foods,19.25
4828,FDY39,302,Meat,5.305
4829,FDM14,302,Canned,13.8
4830,FDC59,302,Starchy Foods,
4831,FDQ49,302,Breakfast,20.2
4832,FDU33,303,Snack Foods,7.63
4833,FDY15,303,Dairy,18.25
4834,NCP43,303,Others,17.75
4835,FDD08,303,Fruits and Vegetables,8.3
4836,FDY59,303,Baking Goods,8.195
4837,NCP29,303,Health and Hygiene,8.42
4838,FDU35,303,Breads,6.44
4839,DRP47,303,Hard Drinks,
4840,FDF33,303,Seafood,7.97
4841,DRB01,303,Soft Drinks,7.39
4842,NCX18,303,Household,
4843,FDU16,303,Frozen Foods,19.25
4844,FDY39,303,Meat,5.305
4845,FDM14,303,Canned,13.8
4846,FDC59,303,Starchy Foods,
4847,FDQ49,303,Breakfast,20.2
4848,FDU33,304,Snack Foods,7.63
4849,FDY15,304,Dairy,18.25
4850,NCP43,304,Others,17.75
4851,FDD08,304,Fruits and Vegetables,8.3
4852,FDY59,304,Baking Goods,8.195
4853,NCP29,304,Health and Hygiene,8.42
4854,FDU35,304,Breads,6.44
4855,DRP47,304,Hard Drinks,
4856,FDF33,304,Seafood,7.97
4857,DRB01,304,Soft Drinks,7.39
4858,NCX18,304,Household,
4859,FDU16,304,Frozen Foods,19.25
4860,FDY39,304,Meat,5.305
4861,FDM14,304,Canned,13.8
4862,FDC59,304,Starchy Foods,
4863,FDQ49,304,Breakfast,20.2
4864,FDU33,305,Snack Foods,7.63
4865,FDY15,305,Dairy,18.25
4866,NCP43,305,Others,17.75
4867,FDD08,305,Fruits and Vegetables,8.3
4868,FDY59,305,Baking Goods,8.195
4869,NCP29,305,Health and Hygiene,8.42
4870,FDU35,305,Breads,6.44
4871,DRP47,305,Hard Drinks,
4872,FDF33,305,Seafood,7.97
4873,DRB01,305,Soft Drinks,7.39
4874,NCX18,305,Household,
4875,FDU16,305,Frozen Foods,19.25
4876,FDY39,305,Meat,5.305
4877,FDM14,305,Canned,13.8
4878,FDC59,305,Starchy Foods,
4879,FDQ49,305,Breakfast,20.2
4880,FDU33,306,Snack Foods,7.63
4881,FDY15,306,Dairy,18.25
4882,NCP43,306,Others,17.75
4883,FDD08,306,Fruits and Vegetables,8.3
4884,FDY59,306,Baking Goods,8.195
4885,NCP29,306,Health and Hygiene,8.42
4886,FDU35,306,Breads,6.44
4887,DRP47,306,Hard Drinks,
4888,FDF33,306,Seafood,7.97
4889,DRB01,306,Soft Drinks,7.39
4890,NCX18,306,Household,
4891,FDU16,306,Frozen Foods,19.25
4892,FDY39,306,Meat,5.305
4893,FDM14,306,Canned,13.8
4894,FDC59,306,Starchy Foods,
4895,FDQ49,306,Breakfast,20.2
4896,FDU33,307,Snack Foods,7.63
4897,FDY15,307,Dairy,18.25
4898,NCP43,307,Others,17.75
4899,FDD08,307,Fruits and Vegetables,8.3
4900,FDY59,307,Baking Goods,8.195
4901,NCP29,307,Health and Hygiene,8.42
4902,FDU35,307,Breads,6.44
4903,DRP47,307,Hard Drinks,
4904,FDF33,307,Seafood,7.97
4905,DRB01,307,Soft Drinks,7.39
4906,NCX18,307,Household,
4907,FDU16,307,Frozen Foods,19.25
4908,FDY39,307,Meat,5.305
4909,FDM14,307,Canned,13.8
4910,FDC59,307,Starchy Foods,
4911,FDQ49,307,Breakfast,20.2
4912,FDU33,308,Snack Foods,7.63
4913,FDY15,308,Dairy,18.25
4914,NCP43,308,Others,17.75
4915,FDD08,308,Fruits and Vegetables,8.3
4916,FDY59,308,Baking Goods,8.195
4917,NCP29,308,Health and Hygiene,8.42
4918,FDU35,308,Breads,6.44
4919,DRP47,308,Hard Drinks,
4920,FDF33,308,Seafood,7.97
4921,DRB01,308,Soft Drinks,7.39
4922,NCX18,308,Household,
4923,FDU16,308,Frozen Foods,19.25
4924,FDY39,308,Meat,5.305
4925,FDM14,308,Canned,13.8
4926,FDC59,308,Starchy Foods,
4927,FDQ49,308,Breakfast,20.2
4928,FDU33,309,Snack Foods,7.63
4929,FDY15,309,Dairy,18.25
4930,NCP43,309,Others,17.75
4931,FDD08,309,Fruits and Vegetables,8.3
4932,FDY59,309,Baking Goods,8.195
4933,NCP29,309,Health and Hygiene,8.42
4934,FDU35,309,Breads,6.44
4935,DRP47,309,Hard Drinks,
4936,FDF33,309,Seafood,7.97
4937,DRB01,309,Soft Drinks,7.39
4938,NCX18,309,Household,
4939,FDU16,309,Frozen Foods,19.25
4940,FDY39,309,Meat,5.305
4941,FDM14,309,Canned,13.8
4942,FDC59,309,Starchy Foods,
4943,FDQ49,309,Breakfast,20.2
4944,FDU33,310,Snack Foods,7.63
4945,FDY15,310,Dairy,18.25
4946,NCP43,310,Others,17.75
4947,FDD08,310,Fruits and Vegetables,8.3
4948,FDY59,310,Baking Goods,8.195
4949,NCP29,310,Health and Hygiene,8.42
4950,FDU35,310,Breads,6.44
4951,DRP47,310,Hard Drinks,
4952,FDF33,310,Seafood,7.97
4953,DRB01,310,Soft Drinks,7.39
4954,NCX18,310,Household,
4955,FDU16,310,Frozen Foods,19.25
4956,FDY39,310,Meat,5.305
4957,FDM14,310,Canned,13.8
4958,FDC59,310,Starchy Foods,
4959,FDQ49,310,Breakfast,20.2
4960,FDU33,311,Snack Foods,7.63
4961,FDY15,311,Dairy,18.25
4962,NCP43,311,Others,17.75
4963,FDD08,311,Fruits and Vegetables,8.3
4964,FDY59,311,Baking Goods,8.195
4965,NCP29,311,Health and Hygiene,8.42
4966,FDU35,311,Breads,6.44
4967,DRP47,311,Hard Drinks,
4968,FDF33,311,Seafood,7.97
4969,DRB01,311,Soft Drinks,7.39
4970,NCX18,311,Household,
4971,FDU16,311,Frozen Foods,19.25
4972,FDY39,311,Meat,5.305
4973,FDM14,311,Canned,13.8
4974,FDC59,311,Starchy Foods,
4975,FDQ49,311,Breakfast,20.2
4976,FDU33,312,Snack Foods,7.63
4977,FDY15,312,Dairy,18.25
4978,NCP43,312,Others,17.75
4979,FDD08,312,Fruits and Vegetables,8.3
4980,FDY59,312,Baking Goods,8.195
4981,NCP29,312,Health and Hygiene,8.42
4982,FDU35,312,Breads,6.44
4983,DRP47,312,Hard Drinks,
4984,FDF33,312,Seafood,7.97
4985,DRB01,312,Soft Drinks,7.39
4986,NCX18,312,Household,
4987,FDU16,312,Frozen Foods,19.25
4988,FDY39,312,Meat,5.305
4989,FDM14,312,Canned,13.8
4990,FDC59,312,Starchy Foods,
4991,FDQ49,312,Breakfast,20.2
4992,FDU33,313,Snack Foods,7.63
4993,FDY15,313,Dairy,18.25
4994,NCP43,313,Others,17.75
4995,FDD08,313,Fruits and Vegetables,8.3
4996,FDY59,313,Baking Goods,8.195
4997,NCP29,313,Health and Hygiene,8.42
4998,FDU35,313,Breads,6.44
4999,DRP47,313,Hard Drinks,
5000,FDF33,313,Seafood,7.97
5001,DRB01,313,Soft Drinks,7.39
5002,NCX18,313,Household,
5003,FDU16,313,Frozen Foods,19.25
5004,FDY39,313,Meat,5.305
5005,FDM14,313,Canned,13.8
5006,FDC59,313,Starchy Foods,
5007,FDQ49,313,Breakfast,20.2
5008,FDU33,314,Snack Foods,7.63
5009,FDY15,314,Dairy,18.25
5010,NCP43,314,Others,17.75
5011,FDD08,314,Fruits and Vegetables,8.3
5012,FDY59,314,Baking Goods,8.195
5013,NCP29,314,Health and Hygiene,8.42
5014,FDU35,314,Breads,6.44
5015,DRP47,314,Hard Drinks,
5016,FDF33,314,Seafood,7.97
5017,DRB01,314,Soft Drinks,7.39
5018,NCX18,314,Household,
5019,FDU16,314,Frozen Foods,19.25
5020,FDY39,314,Meat,5.305
5021,FDM14,314,Canned,13.8
5022,FDC59,314,Starchy Foods,
5023,FDQ49,314,Breakfast,20.2
5024,FDU33,315,Snack Foods,7.63
5025,FDY15,315,Dairy,18.25
5026,NCP43,315,Others,17.75
5027,FDD08,315,Fruits and Vegetables,8.3
5028,FDY59,315,Baking Goods,8.195
5029,NCP29,315,Health and Hygiene,8.42
5030,FDU35,315,Breads,6.44
5031,DRP47,315,Hard Drinks,
5032,FDF33,315,Seafood,7.97
5033,DRB01,315,Soft Drinks,7.39
5034,NCX18,315,Household,
5035,FDU16,315,Frozen Foods,19.25
5036,FDY39,315,Meat,5.305
5037,FDM14,315,Canned,13.8
5038,FDC59,315,Starchy Foods,
5039,FDQ49,315,Breakfast,20.2
5040,FDU33,316,Snack Foods,7.63
5041,FDY15,316,Dairy,18.25
5042,NCP43,316,Others,17.75
5043,FDD08,316,Fruits and Vegetables,8.3
5044,FDY59,316,Baking Goods,8.195
5045,NCP29,316,Health and Hygiene,8.42
5046,FDU35,316,Breads,6.44
5047,DRP47,316,Hard Drinks,
5048,FDF33,316,Seafood,7.97
5049,DRB01,316,Soft Drinks,7.39
5050,NCX18,316,Household,
5051,FDU16,316,Frozen Foods,19.25
5052,FDY39,316,Meat,5.305
5053,FDM14,316,Canned,13.8
5054,FDC59,316,Starchy Foods,
5055,FDQ49,316,Breakfast,20.2
5056,FDU33,317,Snack Foods,7.63
5057,FDY15,317,Dairy,18.25
5058,NCP43,317,Others,17.75
5059,FDD08,317,Fruits and Vegetables,8.3
5060,FDY59,317,Baking Goods,8.195
5061,NCP29,317,Health and Hygiene,8.42
5062,FDU35,317,Breads,6.44
5063,DRP47,317,Hard Drinks,
5064,FDF33,317,Seafood,7.97
5065,DRB01,317,Soft Drinks,7.39
5066,NCX18,317,Household,
5067,FDU16,317,Frozen Foods,19.25
5068,FDY39,317,Meat,5.305
5069,FDM14,317,Canned,13.8
5070,FDC59,317,Starchy Foods,
5071,FDQ49,317,Breakfast,20.2
5072,FDU33,318,Snack Foods,7.63
5073,FDY15,318,Dairy,18.25
5074,NCP43,318,Others,17.75
5075,FDD08,318,Fruits and Vegetables,8.3
5076,FDY59,318,Baking Goods,8.195
5077,NCP29,318,Health and Hygiene,8.42
5078,FDU35,318,Breads,6.44
5079,DRP47,318,Hard Drinks,
5080,FDF33,318,Seafood,7.97
5081,DRB01,318,Soft Drinks,7.39
5082,NCX18,318,Household,
5083,FDU16,318,Frozen Foods,19.25
5084,FDY39,318,Meat,5.305
5085,FDM14,318,Canned,13.8
5086,FDC59,318,Starchy Foods,
5087,FDQ49,318,Breakfast,20.2
5088,FDU33,319,Snack Foods,7.63
5089,FDY15,319,Dairy,18.25
5090,NCP43,319,Others,17.75
5091,FDD08,319,Fruits and Vegetables,8.3
5092,FDY59,319,Baking Goods,8.195
5093,NCP29,319,Health and Hygiene,8.42
5094,FDU35,319,Breads,6.44
5095,DRP47,319,Hard Drinks,
5096,FDF33,319,Seafood,7.97
5097,DRB01,319,Soft Drinks,7.39
5098,NCX18,319,Household,
5099,FDU16,319,Frozen Foods,19.25
5100,FDY39,319,Meat,5.305
5101,FDM14,319,Canned,13.8
5102,FDC59,319,Starchy Foods,
5103,FDQ49,319,Breakfast,20.2
5104,FDU33,320,Snack Foods,7.63
5105,FDY15,320,Dairy,18.25
5106,NCP43,320,Others,17.75
5107,FDD08,320,Fruits and Vegetables,8.3
5108,FDY59,320,Baking Goods,8.195
5109,NCP29,320,Health and Hygiene,8.42
5110,FDU35,320,Breads,6.44
5111,DRP47,320,Hard Drinks,
5112,FDF33,320,Seafood,7.97
5113,DRB01,320,Soft Drinks,7.39
5114,NCX18,320,Household,
5115,FDU16,320,Frozen Foods,19.25
5116,FDY39,320,Meat,5.305
5117,FDM14,320,Canned,13.8
5118,FDC59,320,Starchy Foods,
5119,FDQ49,320,Breakfast,20.2
5120,FDU33,321,Snack Foods,7.63
5121,FDY15,321,Dairy,18.25
5122,NCP43,321,Others,17.75
5123,FDD08,321,Fruits and Vegetables,8.3
5124,FDY59,321,Baking Goods,8.195
5125,NCP29,321,Health and Hygiene,8.42
5126,FDU35,321,Breads,6.44
5127,DRP47,321,Hard Drinks,
5128,FDF33,321,Seafood,7.97
5129,DRB01,321,Soft Drinks,7.39
5130,NCX18,321,Household,
5131,FDU16,321,Frozen Foods,19.25
5132,FDY39,321,Meat,5.305
5133,FDM14,321,Canned,13.8
5134,FDC59,321,Starchy Foods,
5135,FDQ49,321,Breakfast,20.2
5136,FDU33,322,Snack Foods,7.63
5137,FDY15,322,Dairy,18.25
5138,NCP43,322,Others,17.75
5139,FDD08,322,Fruits and Vegetables,8.3
5140,FDY59,322,Baking Goods,8.195
5141,NCP29,322,Health and Hygiene,8.42
5142,FDU35,322,Breads,6.44
5143,DRP47,322,Hard Drinks,
5144,FDF33,322,Seafood,7.97
5145,DRB01,322,Soft Drinks,7.39
5146,NCX18,322,Household,
5147,FDU16,322,Frozen Foods,19.25
5148,FDY39,322,Meat,5.305
5149,FDM14,322,Canned,13.8
5150,FDC59,322,Starchy Foods,
5151,FDQ49,322,Breakfast,20.2
5152,FDU33,323,Snack Foods,7.63
5153,FDY15,323,Dairy,18.25
5154,NCP43,323,Others,17.75
5155,FDD08,323,Fruits and Vegetables,8.3
5156,FDY59,323,Baking Goods,8.195
5157,NCP29,323,Health and Hygiene,8.42
5158,FDU35,323,Breads,6.44
5159,DRP47,323,Hard Drinks,
5160,FDF33,323,Seafood,7.97
5161,DRB01,323,Soft Drinks,7.39
5162,NCX18,323,Household,
5163,FDU16,323,Frozen Foods,19.25
5164,FDY39,323,Meat,5.305
5165,FDM14,323,Canned,13.8
5166,FDC59,323,Starchy Foods,
5167,FDQ49,323,Breakfast,20.2
5168,FDU33,324,Snack Foods,7.63
5169,FDY15,324,Dairy,18.25
5170,NCP43,324,Others,17.75
5171,FDD08,324,Fruits and Vegetables,8.3
5172,FDY59,324,Baking Goods,8.195
5173,NCP29,324,Health and Hygiene,8.42
5174,FDU35,324,Breads,6.44
5175,DRP47,324,Hard Drinks,
5176,FDF33,324,Seafood,7.97
5177,DRB01,324,Soft Drinks,7.39
5178,NCX18,324,Household,
5179,FDU16,324,Frozen Foods,19.25
5180,FDY39,324,Meat,5.305
5181,FDM14,324,Canned,13.8
5182,FDC59,324,Starchy Foods,
5183,FDQ49,324,Breakfast,20.2
5184,FDU33,325,Snack Foods,7.63
5185,FDY15,325,Dairy,18.25
5186,NCP43,325,Others,17.75
5187,FDD08,325,Fruits and Vegetables,8.3
5188,FDY59,325,Baking Goods,8.195
5189,NCP29,325,Health and Hygiene,8.42
5190,FDU35,325,Breads,6.44
5191,DRP47,325,Hard Drinks,
5192,FDF33,325,Seafood,7.97
5193,DRB01,325,Soft Drinks,7.39
5194,NCX18,325,Household,
5195,FDU16,325,Frozen Foods,19.25
5196,FDY39,325,Meat,5.305
5197,FDM14,325,Canned,13.8
5198,FDC59,325,Starchy Foods,
5199,FDQ49,325,Breakfast,20.2
5200,FDU33,326,Snack Foods,7.63
5201,FDY15,326,Dairy,18.25
5202,NCP43,326,Others,17.75
5203,FDD08,326,Fruits and Vegetables,8.3
5204,FDY59,326,Baking Goods,8.195
5205,NCP29,326,Health and Hygiene,8.42
5206,FDU35,326,Breads,6.44
5207,DRP47,326,Hard Drinks,
5208,FDF33,326,Seafood,7.97
5209,DRB01,326,Soft Drinks,7.39
5210,NCX18,326,Household,
5211,FDU16,326,Frozen Foods,19.25
5212,FDY39,326,Meat,5.305
5213,FDM14,326,Canned,13.8
5214,FDC59,326,Starchy Foods,
5215,FDQ49,326,Breakfast,20.2
5216,FDU33,327,Snack Foods,7.63
5217,FDY15,327,Dairy,18.25
5218,NCP43,327,Others,17.75
5219,FDD08,327,Fruits and Vegetables,8.3
5220,FDY59,327,Baking Goods,8.195
5221,NCP29,327,Health and Hygiene,8.42
5222,FDU35,327,Breads,6.44
5223,DRP47,327,Hard Drinks,
5224,FDF33,327,Seafood,7.97
5225,DRB01,327,Soft Drinks,7.39
5226,NCX18,327,Household,
5227,FDU16,327,Frozen Foods,19.25
5228,FDY39,327,Meat,5.305
5229,FDM14,327,Canned,13.8
5230,FDC59,327,Starchy Foods,
5231,FDQ49,327,Breakfast,20.2
5232,FDU33,328,Snack Foods,7.63
5233,FDY15,328,Dairy,18.25
5234,NCP43,328,Others,17.75
5235,FDD08,328,Fruits and Vegetables,8.3
5236,FDY59,328,Baking Goods,8.195
5237,NCP29,328,Health and Hygiene,8.42
5238,FDU35,328,Breads,6.44
5239,DRP47,328,Hard Drinks,
5240,FDF33,328,Seafood,7.97
5241,DRB01,328,Soft Drinks,7.39
5242,NCX18,328,Household,
5243,FDU16,328,Frozen Foods,19.25
5244,FDY39,328,Meat,5.305
5245,FDM14,328,Canned,13.8
5246,FDC59,328,Starchy Foods,
5247,FDQ49,328,Breakfast,20.2
5248,FDU33,329,Snack Foods,7.63
5249,FDY15,329,Dairy,18.25
5250,NCP43,329,Others,17.75
5251,FDD08,329,Fruits and Vegetables,8.3
5252,FDY59,329,Baking Goods,8.195
5253,NCP29,329,Health and Hygiene,8.42
5254,FDU35,329,Breads,6.44
5255,DRP47,329,Hard Drinks,
5256,FDF33,329,Seafood,7.97
5257,DRB01,329,Soft Drinks,7.39
5258,NCX18,329,Household,
5259,FDU16,329,Frozen Foods,19.25
5260,FDY39,329,Meat,5.305
5261,FDM14,329,Canned,13.8
5262,FDC59,329,Starchy Foods,
5263,FDQ49,329,Breakfast,20.2
5264,FDU33,330,Snack Foods,7.63
5265,FDY15,330,Dairy,18.25
5266,NCP43,330,Others,17.75
5267,FDD08,330,Fruits and Vegetables,8.3
5268,FDY59,330,Baking Goods,8.195
5269,NCP29,330,Health and Hygiene,8.42
5270,FDU35,330,Breads,6.44
5271,DRP47,330,Hard Drinks,
5272,FDF33,330,Seafood,7.97
5273,DRB01,330,Soft Drinks,7.39
5274,NCX18,330,Household,
5275,FDU16,330,Frozen Foods,19.25
5276,FDY39,330,Meat,5.305
5277,FDM14,330,Canned,13.8
5278,FDC59,330,Starchy Foods,
5279,FDQ49,330,Breakfast,20.2
5280,FDU33,331,Snack Foods,7.63
5281,FDY15,331,Dairy,18.25
5282,NCP43,331,Others,17.75
5283,FDD08,331,Fruits and Vegetables,8.3
5284,FDY59,331,Baking Goods,8.195
5285,NCP29,331,Health and Hygiene,8.42
5286,FDU35,331,Breads,6.44
5287,DRP47,331,Hard Drinks,
5288,FDF33,331,Seafood,7.97
5289,DRB01,331,Soft Drinks,7.39
5290,NCX18,331,Household,
5291,FDU16,331,Frozen Foods,19.25
5292,FDY39,331,Meat,5.305
5293,FDM14,331,Canned,13.8
5294,FDC59,331,Starchy Foods,
5295,FDQ49,331,Breakfast,20.2
5296,FDU33,332,Snack Foods,7.63
5297,FDY15,332,Dairy,18.25
5298,NCP43,332,Others,17.75
5299,FDD08,332,Fruits and Vegetables,8.3
5300,FDY59,332,Baking Goods,8.195
5301,NCP29,332,Health and Hygiene,8.42
5302,FDU35,332,Breads,6.44
5303,DRP47,332,Hard Drinks,
5304,FDF33,332,Seafood,7.97
5305,DRB01,332,Soft Drinks,7.39
5306,NCX18,332,Household,
5307,FDU16,332,Frozen Foods,19.25
5308,FDY39,332,Meat,5.305
5309,FDM14,332,Canned,13.8
5310,FDC59,332,Starchy Foods,
5311,FDQ49,332,Breakfast,20.2
5312,FDU33,333,Snack Foods,7.63
5313,FDY15,333,Dairy,18.25
5314,NCP43,333,Others,17.75
5315,FDD08,333,Fruits and Vegetables,8.3
5316,FDY59,333,Baking Goods,8.195
5317,NCP29,333,Health and Hygiene,8.42
5318,FDU35,333,Breads,6.44
5319,DRP47,333,Hard Drinks,
5320,FDF33,333,Seafood,7.97
5321,DRB01,333,Soft Drinks,7.39
5322,NCX18,333,Household,
5323,FDU16,333,Frozen Foods,19.25
5324,FDY39,333,Meat,5.305
5325,FDM14,333,Canned,13.8
5326,FDC59,333,Starchy Foods,
5327,FDQ49,333,Breakfast,20.2
5328,FDU33,334,Snack Foods,7.63
5329,FDY15,334,Dairy,18.25
5330,NCP43,334,Others,17.75
5331,FDD08,334,Fruits and Vegetables,8.3
5332,FDY59,334,Baking Goods,8.195
5333,NCP29,334,Health and Hygiene,8.42
5334,FDU35,334,Breads,6.44
5335,DRP47,334,Hard Drinks,
5336,FDF33,334,Seafood,7.97
